"time","ankle_moment","knee_moment","hip_moment","ankle_fx","ankle_fy","knee_fx","knee_fy","hip_fx","hip_fy"
23.1133333333,7.1207178458,2.8764492249,13.6996319038,-0.8046384375,51.5099096588,-12.472868325,91.1364630024,-29.092965483,167.9906497321
23.12,9.4456190235,-6.1386412877,-11.9441725322,-11.8300184375,54.4514465806,-53.9763488713,106.5762599559,-113.3030651473,183.7964154963
23.1266666667,12.2284109785,10.1579798024,17.287254256,-3.7422815625,47.6886008119,-16.7646791025,99.0429456536,-34.6299224085,146.368941251
23.1333333333,2.0311541205,0.0792347572,13.3441407512,-9.9222815625,41.6021709338,-14.4177761288,99.2872029091,-46.1192917447,225.4131956898
23.14,9.4229505823,-16.1978773748,-31.5992337919,-32.79566125,48.3266001962,-94.6411664725,103.3474044858,-96.1064620346,159.2469177996
23.1466666667,2.7125705388,-11.515694763,-9.298094752,-23.0889571875,29.0103017244,-51.9322617675,78.3282100711,-52.2494662994,200.7568762957
23.1533333333,2.9667193553,-18.1850426823,-9.4318469462,-39.7335203125,43.3511917587,-77.841446065,122.4476354659,-37.745846341,246.6820003248
23.16,8.5766418715,-11.4391273557,-4.163150436,-40.04892875,51.3095773713,-71.4093371525,98.8967708386,-15.4014324726,201.7877683702
23.1666666667,2.0566074092,-17.9749251815,-3.5185902339,-38.829360625,42.3175786056,-73.4515873225,103.88301608,-1.6544719824,257.7409701506
23.1733333333,7.1988650316,-8.274116426,19.4810495261,-37.3788065625,37.9838961369,-52.2544392825,102.0795204657,28.1095656193,267.1828486352
23.18,-0.1060195407,-18.3271811277,6.1119359521,-38.5983746875,26.8045056869,-46.5741267625,56.4567436225,72.7634260117,166.9722491923
23.1866666667,-1.9935483441,-24.181629508,-1.1128933663,-37.883013125,19.9558263681,-66.110645615,73.9644564133,32.629917361,248.5858143013
23.1933333333,0.4322174076,-39.0157027995,-60.8879243062,-54.2338484375,6.6494270806,-109.8215754725,-2.8603271131,-43.1731157825,75.9098696777
23.2,-1.471288729,-40.4013848076,-61.3493823728,-51.715989375,-1.3630742631,-110.8617102937,1.3928365671,-62.6631918158,167.6906528475
23.2066666667,4.9144886552,-26.9836917256,-27.5391940695,-47.643876875,0.9352741556,-80.0467300663,12.2126075452,-11.3719488882,136.8292748812
23.2133333333,0.280786267,-29.4130418219,-24.9201445573,-49.80469375,7.121443215,-85.91790412,50.4066201799,-22.514872888,232.5514067515
23.22,-3.5748435376,-26.5483837151,-9.7558629415,-36.9059709375,-0.98534431,-62.6250506063,52.1354275018,28.3061261677,226.9994231848
23.2266666667,-1.122134229,-20.4765913502,-10.3618215808,-29.7550603125,-6.9908972162,-43.4203376737,13.3127875828,28.3531056862,142.6754501889
23.2333333333,-0.5327534834,-27.809584459,-39.5364214955,-33.20931375,-8.6998436538,-71.8466242163,-7.7024850988,-20.5731155363,90.6127186989
23.24,-3.1699620219,-65.057433476,-142.5989341739,-19.0520840625,-387.8223505319,-52.303041105,-380.7162966094,-61.5280117108,-322.8901208434
23.2466666667,-15.3852909332,-46.3513082642,-96.0021805521,7.55076,-366.2602403444,0.2264387475,-289.2915733729,-6.5106067607,-230.8186791133
23.2533333333,-1.748103426,44.9126560841,65.9349480526,99.80198875,-318.1262057944,179.3130851913,-157.5689052092,55.8021623435,-33.427097792
23.26,3.1676848012,11.1564985297,-30.8830803194,97.6590325,-447.5572845412,88.3811961438,-369.5060763588,-60.5605348186,-98.2878900035
23.2666666667,5.1778980018,-1.5233180856,-87.831981192,121.0420471875,-531.1340881756,54.6388582988,-521.0810871451,-157.606481579,-228.5424952831
23.2733333333,-12.9356704861,-28.2639200893,-80.0825111563,98.55510875,-521.6907724131,60.6158709312,-508.4062003111,18.7874822711,-362.2951384153
23.28,-14.4566096428,-75.9575189206,-145.3388894383,31.8815884375,-526.7136570819,-64.4431085524,-475.8107195962,-33.8376056104,-311.9975143366
23.2866666667,-13.1908446251,-44.7017913097,-69.1725350821,69.2978975,-585.6364595163,42.8566469075,-525.1284854983,134.6684213374,-422.160080592
23.2933333333,-9.5969910643,27.186092449,60.2236155477,142.6504971875,-576.0070609162,223.3843868075,-516.8347610671,295.5010738776,-409.3824097094
23.3,-6.128385157,40.1546923059,37.9987953702,156.8925628125,-600.033347235,220.7016888675,-573.7151291395,204.2543971635,-522.3805204489
23.3066666667,-2.7541082879,17.10041895,-56.463282657,129.920723125,-639.3789639225,114.9269311151,-655.9346032207,56.0144744892,-664.4119863961
23.3133333333,-11.4626706731,-4.4888029314,-113.4882036132,115.8307984375,-661.0252138288,47.3427199712,-662.3182331849,-63.0633947491,-613.0606040196
23.32,-9.4274802393,5.9830278861,-118.3754865264,123.155530625,-686.5714434475,43.889303765,-672.5965490145,-112.1540211969,-603.9863660397
23.3266666667,-14.1754861665,11.5076267392,-97.2752589566,128.0265634375,-687.7037141006,63.16177741,-644.27952895,-86.340979478,-576.7618078522
23.3333333333,-5.56026204,18.9616088576,-86.1119882548,117.8597371875,-705.0003497725,54.96634563,-658.2117187646,-85.7020283219,-490.7987155064
23.34,-12.1660837643,10.7675058675,-91.1690848171,107.540338125,-724.77035561,53.622388425,-686.6091173878,-62.3726807731,-578.5453187866
23.3466666667,-15.8148096366,13.5807965349,-66.1831726762,106.39278875,-728.10153766,78.9852750163,-692.0848205886,16.7042956363,-550.5059959835
23.3533333333,-16.554555922,13.7095502923,-59.4295889685,100.4362253125,-737.1011640319,87.9105632088,-720.9540276568,48.7168659229,-649.5685417468
23.36,-22.9617967165,11.5540857905,-31.2925969181,94.838845,-720.6826035194,109.3685508512,-680.5080864683,113.859125457,-561.0983078531
23.3666666667,-12.514048445,10.2922085814,-44.271635524,82.0365165625,-730.2479197381,70.49577433,-704.6243694369,81.4535338721,-592.0030045263
23.3733333333,-20.4028356906,3.2426475171,-36.175368019,75.678704375,-717.9560632881,75.1811915751,-676.7254120727,114.0576843291,-586.2158069602
23.38,-16.5155783998,21.7853175269,3.2348035533,83.9198778125,-705.0830636725,117.5789508237,-664.8340674005,127.0737820017,-519.0821094414
23.3866666667,-19.7525621157,10.5375619945,-28.965287945,72.0190140625,-684.5125129913,75.4891658425,-653.6288220447,97.9893828326,-603.7978575237
23.3933333333,-17.455581078,13.0183145123,-26.9343847368,64.172835625,-655.53083621,69.9673050175,-609.127886453,25.8451014954,-477.095971382
23.4,-18.0314488036,-5.5409090933,-82.8459435266,47.2282725,-652.8728852319,-2.2509301875,-629.5826388681,-77.5136233994,-556.3535791557
23.4066666667,-23.532268534,9.0583052355,-26.2663748334,57.0390609375,-617.177230585,64.9495144575,-574.2611459286,32.6869729155,-452.2618894212
23.4133333333,-22.0879973599,6.2566628588,-48.7100744725,53.338845,-609.4826190381,42.7045089,-588.9713858915,-89.7354848041,-550.4374003859
23.42,-27.3388167901,-4.2905891807,-30.7324758066,42.0713709375,-571.4872419569,30.5391797062,-527.6567443214,140.6233554983,-395.0077007318
23.4266666667,-28.7626947729,6.4528991842,-18.0902262032,49.1913425,-560.8218376662,68.2414185575,-537.1914324727,16.7004165036,-488.8179517603
23.4333333333,-30.5510351818,-12.6521067223,-52.785672223,35.599474375,-542.3433218756,10.9959116874,-510.8805493508,-28.7824835047,-425.3013442328
23.44,-34.822322721,-9.0109780407,-31.255733801,36.4714178125,-530.8603983381,38.4109403688,-492.8714550175,16.8623369749,-378.3833177641
23.4466666667,-28.5511134623,-6.6375993683,-29.0142445768,28.556394375,-526.850092335,26.3043715913,-496.8722322718,30.0137708573,-414.9946146664
23.4533333333,-31.1164045053,-7.6603494479,-25.73439926,28.2826196875,-516.74984981,30.6147109375,-474.6961103088,17.5832859473,-391.3494096246
23.46,-35.4630451323,-9.9191338689,-26.0269972935,29.6362253125,-523.1290979444,31.9924148388,-495.3556782297,30.650213573,-396.1904136303
23.4666666667,-34.6866752874,-11.0690693081,-21.2356039762,24.11798125,-509.1768146913,29.6395959662,-467.5446006835,40.9145600402,-366.8737981561
23.4733333333,-35.688635083,-13.2993036799,-27.8696039899,18.8544225,-512.1154708037,21.3147787687,-475.794120426,20.9975742367,-366.1253615807
23.48,-31.291640173,-8.759835065,-24.1061067505,20.0257934375,-510.8291960006,18.3187026425,-480.5492368369,3.9450763865,-386.7800000785
23.4866666667,-37.5602400388,-9.5431484534,-11.2126895554,26.905624375,-502.4968637194,34.7834286175,-462.4340538392,51.4271977555,-358.9249809098
23.4933333333,-46.1223658386,-25.3497543129,-44.5654596336,18.575915625,-504.13035561,3.8137780125,-476.5805290308,-15.7582150515,-379.4240686542
23.5,-47.6265999193,-9.120833058,2.4085067783,31.4103565625,-495.907459585,63.106586105,-457.3999135858,70.2815632429,-357.69776848
23.5066666667,-48.4486597045,-30.2757883602,-48.6858688593,12.07952125,-502.8834199319,-7.6274271762,-465.8544431061,-12.7524108461,-384.1212245787
23.5133333333,-53.9367913123,-31.6687782344,-36.8472665355,12.50471375,-515.0576526194,5.8605857787,-494.3277470498,28.6543353207,-398.7352943918
23.52,-56.607508564,-22.5102103775,-18.4280945824,21.3682909375,-515.494198385,37.420852375,-472.5727732397,39.0802581729,-379.4232689177
23.5266666667,-56.6583570384,-29.0773820997,-28.7369250757,10.26721125,-524.5039334194,16.3578562312,-489.517409884,29.2922261034,-412.4816590677
23.5333333333,-56.5250406965,-31.9971208714,-42.0652345,3.049568125,-546.7625683194,-2.6485081625,-518.1319806922,-11.0923034285,-421.673370286
23.54,-62.6588863892,-25.6739358919,-7.9248236901,11.375718125,-550.8743420881,42.3824260213,-503.527043074,68.6417534353,-403.8933099904
23.5466666667,-60.4471685747,-42.7649209028,-55.3726533739,-3.8995865625,-569.4311297569,-32.9675492663,-553.4599341194,-14.9081957244,-453.3873225266
23.5533333333,-63.9797018545,-22.1369340241,2.2511473444,10.6882909375,-569.9895222913,51.4159325275,-534.6412292139,31.3823358534,-473.5414553337
23.56,-66.7580306554,-30.3720678437,-35.9051831483,8.04009375,-583.4694085569,2.9918935575,-538.2359792408,33.7631003598,-389.1962199794
23.5666666667,-71.6419680054,-52.3790777004,-51.6608308243,-12.36259125,-581.2545601787,-32.639347305,-546.0877504425,25.1013463108,-449.1779520975
23.5733333333,-70.5281898106,-18.4151572454,12.9820938751,12.806196875,-597.7916217288,58.3107387087,-571.4863933815,80.1528746548,-493.2696474831
23.58,-78.4380900306,-53.3130529194,-59.6979588597,-11.3819903125,-603.7957628194,-37.5006349488,-575.5161549253,-22.1990670767,-473.5985492113
23.5866666667,-73.3593200099,-24.1436619844,-1.537034023,9.88451625,-614.7523156506,32.0036243925,-570.2341542682,51.0145915305,-434.8585720222
23.5933333333,-84.7771136113,-47.3524992214,-41.1178773343,-11.302835625,-620.75540026,-11.5834639387,-589.0858878458,-0.3818830028,-488.4129548402
23.6,-80.3307071454,-29.4588970755,-16.7767772374,-0.972741875,-636.6982235881,17.3559406225,-603.5247066587,-21.3240746974,-484.1286577919
23.6066666667,-87.0576697722,-57.7879376468,-57.2192929176,-21.2767509375,-644.7356753694,-52.0518044363,-600.1878031445,10.6907785536,-491.0002956526
23.6133333333,-95.5267782837,-35.8595023436,-14.5230857297,-5.421399375,-668.4792585538,25.9786545787,-632.35948637,20.3897001007,-511.7869400972
23.62,-87.774139299,-53.4770578817,-59.6253675161,-33.0471359375,-681.2419065194,-62.9002360287,-657.9167098814,-52.4798304326,-559.923208292
23.6266666667,-95.6548781517,-42.8749269331,-23.1343536389,-21.572741875,-664.9320018162,3.439714145,-602.5782630839,15.202321007,-499.1373654569
23.6333333333,-89.7083496794,-36.4438809538,-13.1590316172,-20.926394375,-686.0147134038,-13.9223469875,-669.5515009279,20.7073925545,-561.0078712921
23.64,-96.2042178971,-46.1297663759,-37.1689853774,-26.695145625,-686.0375166037,-32.34502536,-639.7344891832,-22.779178242,-547.7366266882
23.6466666667,-97.5715364449,-64.2162209738,-102.7112649862,-50.57461,-692.9899275788,-111.2571790525,-651.6424774599,-177.0037363045,-520.424641781
23.6533333333,-102.0834452551,-30.7801036099,45.6564336252,-27.169380625,-691.5546324131,55.32756998,-651.2743394766,153.019464242,-575.9013085356
23.66,-107.6303141391,-66.030128455,-55.8956967447,-60.916966875,-717.3018896131,-81.2014965675,-702.8641683507,-31.4169554295,-604.0726843155
23.6666666667,-109.8292131626,-48.3401412479,-11.2932242011,-46.2476715625,-710.157128685,-13.397834215,-663.8219572734,31.799077199,-562.951126515
23.6733333333,-105.2357029121,-42.8309445287,-6.5339252385,-54.9485353125,-718.0461009444,-22.0745996888,-686.8562608322,9.3097113952,-619.3780719409
23.68,-110.2286224306,-62.6411933103,-49.8120654914,-74.9624975,-731.966581385,-85.9264358299,-694.7144234266,-38.5090926918,-583.4762123074
23.6866666667,-110.1692268281,-47.0035171231,-17.2945967637,-63.3713240625,-730.3633709038,-45.0511925663,-696.2070096643,-13.7402646204,-603.7236348595
23.6933333333,-117.6875564646,-56.7910873314,-25.763775142,-78.2437746875,-741.3332694662,-60.6691350274,-706.0822479149,6.7107888446,-623.7387657431
23.7,-117.4433551406,-60.8837276523,-41.4706867586,-94.4392015625,-737.4899000663,-81.2162441751,-702.6831885399,-65.2305560811,-591.8850395289
23.7066666667,-110.5217497927,-48.2979904869,-33.3336921066,-79.075051875,-732.7025291319,-83.2906954912,-688.7824403242,-61.6687089592,-576.8712348136
23.7133333333,-125.4338980973,-56.9686975,-24.4737767431,-94.747164375,-735.3619171256,-63.3960843375,-698.6488376069,-11.7319879875,-596.7575077908
23.72,-113.3363217018,-43.6457591938,-11.4052741894,-90.98990625,-718.8817878725,-66.7874632574,-684.6485531318,-11.1701462475,-615.1369411586
23.7266666667,-113.1308411701,-48.1573472882,-23.1539272556,-105.089661875,-719.2119796788,-93.3895600738,-693.8406528198,-42.3598727877,-606.8932072578
23.7333333333,-108.1527789964,-38.5141417208,-15.3586909817,-98.819953125,-701.8005234444,-81.6860787112,-650.0996998056,-28.7531642331,-510.5185535929
23.74,-105.5781615511,-34.7061721887,-27.8823590498,-103.137164375,-695.3280148756,-104.6996655126,-669.5720484332,-97.2571950007,-596.6736862814
23.7466666667,-106.1297534476,-30.2364966166,21.000457117,-106.6233428125,-681.4379895162,-61.1040310675,-642.1699718813,66.6773169724,-568.3505329877
23.7533333333,-101.701248485,-27.6792383037,17.6426409406,-113.119183125,-660.7591242287,-69.0504321375,-626.5294575876,28.1774913166,-527.8752710364
23.76,-98.2483841783,-27.1208226851,-26.7238513508,-117.3589671875,-647.0735817694,-113.479922075,-607.9998506565,-96.1780718929,-485.6142674355
23.7666666667,-99.3971937217,-27.6565991787,-9.204593277,-121.467549375,-626.2559927444,-94.925241495,-584.9764919909,-64.516215987,-460.2194498134
23.7733333333,-92.2003917998,-22.8676277573,-16.6014584793,-121.3732959375,-589.2945580256,-103.2692715638,-545.1027417191,-60.4892693079,-484.373434326
23.78,-89.4472762662,-20.3165221562,16.8636288393,-123.9637278125,-555.3039739944,-73.9885670524,-521.2987322679,32.3909438696,-430.7391792777
23.7866666667,-90.3643790043,-23.7265589216,5.1035347364,-123.857070625,-516.4434153225,-69.802304905,-470.3290229895,23.8132744012,-382.5457198137
23.7933333333,-72.8237322527,-15.6364267931,5.7885500413,-122.448704375,-456.2050507631,-74.3003484275,-413.5590222735,14.1902472083,-335.1716013993
23.8,-71.1220756104,-25.1715376801,-7.5122973664,-125.1877184375,-399.2232315069,-77.3922856325,-354.3949874983,12.7340438216,-232.1540400751
23.8066666667,-53.1248610501,-7.6852344118,19.0424922807,-103.6292115625,-332.5507804194,-42.1374068463,-292.4612680944,49.6483284057,-229.8069552875
23.8133333333,-43.4434432191,-3.2686196851,21.7060438255,-87.03856375,-267.3037411506,-23.9516086187,-228.5398672285,77.2532074754,-125.5387949899
23.82,-25.9806494128,3.6533501723,0.9719443313,-68.6715215625,-200.0897048788,-30.3397150501,-163.080263204,-60.5262239463,-24.969383669
23.8266666667,-14.6969778959,17.9216330841,87.12902745,-45.6859909375,-147.0082912131,51.1634265838,-129.9432048539,212.6489397479,-72.4294992238
23.8333333333,-2.0748268698,16.7665283376,1.6895314835,-13.711014375,-98.7990710537,-11.4022440375,-55.276564936,-60.3819378556,66.3401523746
23.84,7.175478432,14.7655055204,40.8255229313,-11.3068078125,-50.4515585694,16.3657869601,-7.9191029236,184.4108057822,-31.2295854869
23.8466666667,6.5690588844,-0.6695777356,-9.1996863709,-10.9171175,-20.3009856069,-4.7946006051,39.3129501359,-97.0395722692,213.5991127871
23.8533333333,4.3704972775,-14.3562727937,-6.7869577134,1.3938215625,30.493206665,-0.0575165587,74.0590119436,33.9141419393,142.1443871218
23.86,-0.8820017881,13.0455015557,62.6077096653,37.5119803125,19.5262550056,124.0815396038,69.5171271508,149.9502793477,157.4810475339
23.8666666667,3.8693934796,6.2896970859,40.4246718034,13.57461,9.2337917806,46.39179807,22.5070532401,112.3087935781,113.957146118
23.8733333333,23.2481522971,19.226998491,27.4232473284,31.557248125,42.3539717525,59.9924367363,99.1295969713,2.3251262582,273.5968502694
23.88,24.4744314467,23.5285580361,61.8841023489,28.38076,37.7691427369,65.4617882387,50.3834329455,121.0554332687,137.6023961181
23.8866666667,24.1713631831,15.5729920057,25.7370724765,19.020713125,36.1529094337,25.3678881437,74.5582631944,20.7802584198,249.4355151862
23.8933333333,20.025975186,7.7379711941,-12.6655845411,17.232346875,34.1348593306,-0.1572802125,96.570236804,-94.7244731147,326.6062795532
23.9,18.8463184565,18.3194713717,41.9227410898,26.5233796875,22.2228748556,53.6354951963,75.5260939395,42.6540636745,314.0397828861
23.9066666667,1.7082057851,10.8433725315,32.0105668277,23.0889571875,-2.0088941444,53.6152542862,27.1340150622,35.1416410941,191.9925749586
23.9133333333,12.1282059931,11.3668384719,21.2879739886,13.8541028125,14.640827365,28.4724281313,54.0405070983,1.9692793234,269.0550214989
23.92,12.3094662176,8.8014700805,-6.1202531561,17.154365625,17.2618116119,11.3536773225,75.112142215,-105.6900605896,338.2934546404
23.9266666667,3.9889822378,1.7428294165,4.0283437439,-1.090816875,-4.7638127631,-18.6584602613,9.8848383792,3.891467887,124.8371831604
23.9333333333,16.6225828635,19.4254085438,21.727609111,14.645041875,14.9247491369,24.775646265,16.2926847651,-24.1306644153,148.2654198862
23.94,23.6998659156,25.6740606076,39.2276926371,16.64585875,20.71658069,36.9140638038,21.0723887157,18.293684336,93.4805041617
23.9466666667,23.7212771363,8.4314072776,-5.3616387691,-0.8678121875,28.7008121494,-33.7417478113,54.3560011553,-79.8902728213,220.744481119
